Date,Open,High,Low,Close,Volume
2020-06-12,2629.7,2690.77,2609.03,2684.63,455535800
2020-06-15,2652.8,2661.61,2606.15,2613.88,367135600
2020-06-16,2664.6,2688.99,2663.75,2666.85,330759200
2020-06-17,2677.99,2679.57,2644.18,2669.62,240791200
2020-06-18,2651.04,2678.03,2645.61,2665.66,211475700
2020-06-19,2656.36,2658.93,2634.83,2634.83,475697600
2020-06-22,2638.15,2652.38,2627.46,2629.69,275133500
2020-06-23,2635.69,2641.08,2583.99,2634.92,307649642
2020-06-24,2644.45,2647.49,2615.72,2628.62,277879600
2020-06-25,2604.03,2605.33,2574.85,2590.15,307390600
2020-06-26,2603.43,2619.65,2600.5,2604.51,196494800
2020-06-29,2589.74,2598.06,2572.23,2574.1,232450900
2020-06-30,2595.27,2610.99,2589.91,2589.91,335570664
2020-07-01,2604.08,2619.35,2597.29,2610.17,149432000
2020-07-02,2607.49,2636.69,2597.61,2636.69,216004700
2020-07-03,2648.64,2660.27,2637.13,2652.94,208612100
2020-07-06,2662.41,2696.01,2653.37,2689.61,214752500
2020-07-07,2705.1,2707.67,2657.94,2661.42,223671600
2020-07-08,2665.51,2677.4,2653.02,2669.49,186970000
2020-07-09,2678.92,2679.98,2652.07,2652.65,171603830
2020-07-13,2669.98,2670.93,2629.68,2631.08,218372565
2020-07-14,2617.98,2631.81,2604.95,2620.19,196496400
2020-07-15,2643.76,2658.9,2641.8,2648.9,230774485
2020-07-16,2651.93,2661.95,2621.02,2623.67,206579000
2020-07-17,2635.8,2640.38,2618.48,2618.48,171927300
2020-07-20,2618.01,2619.78,2595.72,2616.3,190816900
2020-07-21,2629.33,2644.51,2622.97,2629.45,235880500
2020-07-22,2622.02,2622.02,2591.8,2594.53,209998700
2020-07-23,2596.88,2622.81,2592.57,2612.35,232813400
2020-07-24,2603.64,2603.83,2572.93,2579.51,264577100
2020-07-27,2589.95,2598.68,2570.86,2575.79,209530200
2020-07-28,2587.81,2603.31,2580.89,2582.97,199326595
2020-07-29,2581.48,2586.16,2564.46,2573.45,250386723
2020-07-30,2581.66,2581.66,2511.02,2529.82,687694900
2020-08-03,2522.53,2523.78,2478.39,2484.91,356926003
2020-08-04,2495.13,2523.78,2491.39,2515.7,252016567
2020-08-05,2527.31,2549.07,2513.16,2532.69,308185080
2020-08-06,2551.03,2566.7,2548.19,2559.1,273303474
2020-08-07,2558.3,2558.96,2529.35,2545.51,314545300
2020-08-11,2547.52,2559.76,2522.8,2544.15,370449300
2020-08-12,2530.75,2563.79,2521.06,2563.2,313027900
2020-08-13,2574.8,2602.33,2568.1,2595.97,342499200
2020-08-14,2584.5,2600.05,2572.64,2581.32,232767800
2020-08-17,2580.56,2596.81,2565.02,2571.55,676702400
2020-08-18,2574.82,2579.36,2557.94,2563.09,295897200
2020-08-19,2556.96,2567.21,2555.44,2561.04,223199280
2020-08-20,2537.11,2545.07,2506.77,2527.92,521998500
2020-08-21,2544.65,2547.83,2526.27,2528.54,224188200
2020-08-24,2535.69,2544.21,2526.51,2538.61,227861500
2020-08-25,2544.61,2575.37,2542.19,2559.03,382242787
2020-08-26,2548.28,2548.57,2528.94,2542.08,241032000
2020-08-27,2539.98,2545.79,2517.07,2519.81,252409000
2020-08-28,2547.71,2573.49,2532.41,2539.63,272695421
2020-08-31,2557.44,2560.43,2523.34,2532.51,265106700
2020-09-01,2521.81,2544,2508.68,2538.55,209783909
2020-09-02,2540.65,2546.55,2525.45,2539.94,239994000
2020-09-03,2546.01,2546.87,2519.13,2531.79,169331800
2020-09-04,2494.42,2511.91,2486.36,2509.64,259700618
2020-09-07,2506.18,2519.21,2502.2,2511.21,153725400
2020-09-08,2515.26,2528.02,2504.76,2504.76,201598500
2020-09-09,2488.12,2505.41,2478.11,2499.33,295600659
2020-09-10,2507.64,2510.71,2477.59,2492.09,268684850
2020-09-11,2481.08,2492.42,2476.82,2490.09,202299000
2020-09-14,2489.68,2494.24,2481.45,2482.55,171950300
2020-09-15,2486.7,2502.1,2482.91,2485.83,226547100
2020-09-16,2492.47,2508.16,2488.09,2505.15,291463500
2020-09-17,2503.54,2517.63,2494.48,2500.78,273540598
2020-09-18,2504.94,2506.92,2492.76,2497.71,333959159
2020-09-21,2499.39,2515.05,2481.66,2485.71,217783870
2020-09-22,2479.17,2481.77,2455.33,2463.29,277983600
2020-09-23,2463.95,2487.31,2454.84,2481.14,209998700
2020-09-24,2467.15,2474.54,2448,2450.82,265928117
2020-09-25,2458.38,2474.12,2457.26,2472.28,176778165
2020-09-28,2473.21,2494.16,2471.07,2483.01,161976900
2020-09-29,2496.77,2503.14,2470.84,2471.61,189327657
2020-09-30,2482.49,2489.17,2465.45,2466.62,279317919
2020-10-01,2479.29,2504.12,2477.09,2500.74,212792099
2020-10-02,2500.34,2505.6,2469.12,2496.11,173283700
2020-10-05,2512.91,2522.4,2504.89,2517.23,192050373
2020-10-06,2525.7,2540.71,2525.69,2529.26,203731800
2020-10-07,2523.19,2543.27,2518.24,2538.36,203795200
2020-10-08,2545.42,2546.17,2526.32,2543.11,164787700
2020-10-09,2547.94,2547.97,2532.41,2532.96,148957600
2020-10-12,2537.13,2555.93,2534.37,2552.42,187208400
2020-10-13,2556.4,2570.19,2547.12,2567.65,193880900
2020-10-14,2562.44,2563.44,2548.87,2555.59,175822400
2020-10-15,2543.34,2548.62,2518.14,2523.62,304470800
2020-10-16,2530.38,2545.16,2526.86,2533.02,297188410
2020-10-19,2540.55,2549.52,2537.31,2543.57,191629845
2020-10-20,2542.08,2542.39,2523.21,2528.64,219510200
2020-10-21,2536.73,2545.52,2521.7,2525.61,274374999
2020-10-22,2518.75,2530.76,2513.52,2528.41,211242900
2020-10-23,2537.05,2538.43,2524.85,2537.39,195187900
2020-10-26,2540.86,2541.74,2521.19,2523.31,212193400
2020-10-27,2515.33,2519,2503.37,2512.87,210580100
2020-10-28,2504.28,2507.89,2483.48,2483.48,236950300
2020-10-29,2471.1,2472.92,2450.68,2450.68,276975900
2020-10-30,2439.78,2447.85,2420.84,2423.84,397979300
2020-11-02,2428.98,2449.02,2423.7,2443.13,282262600
2020-11-03,2453.29,2497.22,2453.26,2497.22,294810100
2020-11-04,2502.18,2521.14,2489.72,2515.98,297790000
2020-11-05,2543.91,2588.62,2541.76,2588.62,409626000
2020-11-06,2591.96,2591.96,2562.86,2578.68,259721456
2020-11-09,2600.96,2622.98,2600.67,2609.36,234278200
2020-11-10,2672.98,2705,2662.32,2705,687150900
2020-11-11,2698.69,2713.28,2673.89,2713.28,465057984
2020-11-12,2710.71,2725.47,2695.89,2711.9,347342900
2020-11-13,2700.72,2715.92,2685.81,2711.39,350637300
2020-11-16,2731.56,2753.44,2724.93,2748,370874444
2020-11-17,2764.13,2781.58,2764.13,2778.55,416724312
2020-11-18,2774.78,2795.67,2774.78,2788.59,364406700
2020-11-19,2782.22,2795.06,2766.55,2777,390560200
2020-11-20,2780.77,2814.13,2779.21,2813.01,310379139
2020-11-23,2828.32,2852.27,2825.83,2848.78,307802210
2020-11-24,2866.12,2891.63,2864.42,2891.63,412882890
2020-11-25,2903.16,2920.55,2858.36,2869.55,482796600
2020-11-26,2856.37,2857.48,2839.8,2857.48,246451300
2020-11-27,2846.95,2866.34,2845.16,2855.82,227818600
2020-11-30,2869.89,2869.89,2797.19,2805.95,959533333
2020-12-01,2802.94,2824.54,2793.22,2814.12,322810735
2020-12-02,2805.5,2817.33,2796.71,2810.95,260967600
2020-12-03,2809.74,2822.4,2792.74,2822.34,274284843
2020-12-04,2825.56,2841.46,2819.53,2839.89,273192924
2020-12-07,2842.58,2853.23,2824.23,2825.51,370226900
2020-12-08,2820.99,2829.51,2817.27,2825.63,253678100
2020-12-09,2825.72,2849.16,2825.32,2843.07,285016258
2020-12-10,2833.17,2834.79,2820.05,2824.96,333477300
2020-12-11,2836.88,2848.97,2818.35,2821.7,290440617
2020-12-14,2836.3,2870.44,2835.22,2858.14,302651900
2020-12-15,2863.1,2863.97,2841.51,2856.72,276181700
2020-12-16,2866.12,2875.48,2862.43,2872.8,291312500
2020-12-17,2866.97,2867.11,2849.43,2858.02,284079500
2020-12-18,2858.45,2862.93,2845.55,2848.98,337801150
2020-12-21,2847.19,2854.61,2831.4,2846.52,237415700
2020-12-22,2842.45,2844.82,2803.97,2827.32,146870400
2020-12-23,2817.87,2838.45,2805.24,2833.4,107385800
2020-12-28,2845.85,2851.82,2834.58,2840.14,177736200
2020-12-29,2848.65,2852.65,2840.38,2848.14,105602500
2020-12-30,2855.06,2878.13,2846.22,2869.22,172333910
2020-12-31,2869.22,2869.22,2843.81,2843.81,229983500
2021-01-04,2846.2,2861.21,2836.25,2858.9,257536900
2021-01-05,2842.06,2859.68,2832.04,2859.68,361145500
2021-01-06,2858.53,2865.04,2852.32,2863.01,393348900
2021-01-07,2892.33,2912.7,2884.18,2906.97,326700952
2021-01-08,2935.18,2993.19,2933.71,2993.19,296521190
2021-01-11,2983.5,2993.16,2971.93,2983.9,277380200
2021-01-12,2975.15,2983.66,2968.9,2977.17,239603100
2021-01-13,2982.16,2994.79,2977.51,2977.51,294242100
2021-01-14,2982,3001.34,2979.38,3000,216057700
2021-01-15,2995.85,3012.53,2991.76,3004.87,250123400
2021-01-18,2995.73,2998.69,2978.79,2990.4,273957000
2021-01-19,2996.64,3007.99,2990.93,2995.92,276352400
2021-01-20,2995.7,3001.14,2985.71,2998.77,279483400
2021-01-21,3004.16,3017.15,2997.69,3017.15,215048853
2021-01-22,3009.02,3009.13,2981.18,2991.53,294856300
2021-01-25,2998.04,3004.97,2971.07,2973.65,223947400
2021-01-26,2967.63,2968.98,2935.65,2945.52,283495700
2021-01-27,2952.47,2967.78,2948.71,2958.63,372873500
2021-01-28,2924.48,2930.75,2911.75,2920.3,372873500
2021-01-29,2941.58,2950.75,2887.2,2902.52,304092500
2021-02-01,2888.75,2901.78,2873.77,2896.32,296217000
2021-02-02,2906.2,2918.85,2902.01,2917.29,254094600
2021-02-03,2932.72,2939.35,2927.05,2927.47,261646300
2021-02-04,2933.08,2936.59,2884.74,2905.58,260483790
2021-02-05,2916.06,2917.59,2903.37,2907.11,263478198
2021-02-08,2909.8,2938.15,2908.18,2931.4,364860400
2021-02-09,2946.2,2959.66,2924.8,2935.27,364860400
2021-02-10,2936.1,2938.21,2919.98,2925.84,303329500
2021-02-11,2916.4,2926.34,2916.35,2925.48,152665400
2021-02-15,2929.94,2946.22,2929.06,2931.52,206565900
2021-02-16,2935.58,2945.29,2932.2,2935.34,231993800
2021-02-17,2913.81,2928.25,2909.54,2920.43,238155100
2021-02-18,2917.93,2921.71,2901.09,2908.85,286709400
2021-02-19,2896.91,2903.36,2869.3,2880.64,265703400
2021-02-22,2888.29,2897.53,2876.89,2881.21,256284026
2021-02-23,2879.64,2905.22,2875.9,2890.7,314550500
2021-02-24,2897.72,2935.76,2896.57,2924.58,340839700
2021-02-25,2951.03,2976.36,2949.62,2973.54,395473900
2021-02-26,2923.23,2951.29,2921.1,2949.04,458484500
2021-03-01,2948.69,2981.5,2948.64,2973,294013322
2021-03-02,2989.8,3000.06,2970.92,2973.87,274486200
2021-03-03,2991.12,3000.44,2980.68,3000.37,212020470
2021-03-04,2987.66,3015.87,2981.34,3014.78,263833745
2021-03-05,3005.9,3028.44,2992.23,3013.85,273989900
2021-03-08,3075.16,3079.98,3060.58,3071.16,362244531
2021-03-09,3091.79,3116.31,3091.79,3108.53,379584300
2021-03-10,3106.94,3108.29,3072.53,3079.72,320414292
2021-03-11,3086.74,3113.93,3082.16,3106.01,406209100
2021-03-12,3112.57,3115.25,3089.44,3095.22,332294716
2021-03-15,3109.32,3118.91,3097.01,3106,259012200
2021-03-16,3111.81,3114.8,3099.43,3105.51,346740100
2021-03-17,3102.78,3116.76,3100.09,3109.65,313591970
2021-03-18,3132.1,3147.67,3130.65,3137.66,345525500
2021-03-19,3131.74,3148.98,3127.84,3134.54,354890100
2021-03-22,3130.69,3149.01,3123.96,3128.08,200178992
2021-03-23,3124.41,3148.49,3120.92,3131.74,367222800
2021-03-24,3127.12,3136.92,3121.6,3133.31,367641200
2021-03-25,3120.58,3147.46,3120.36,3141.71,323327893
2021-03-26,3152.29,3165.82,3145.45,3157.95,301532700
2021-03-29,3165.98,3183.93,3160.88,3175.57,282373963
2021-03-30,3201.63,3204.24,3187.92,3190.89,275395900
2021-03-31,3200.35,3200.49,3165.34,3165.34,257104834
2021-04-01,3187.17,3188.45,3170.22,3181.68,187913300
2021-04-05,3205.91,3212.49,3203.65,3209.74,206109200
2021-04-06,3219.68,3221.1,3194.88,3207.63,237625300
2021-04-07,3215.22,3221.85,3191.44,3195.76,259398300
2021-04-08,3198.82,3201.83,3184.54,3186.4,200493600
2021-04-09,3189.8,3190.83,3177.47,3184.54,177550024
2021-04-12,3175.73,3182.3,3160.76,3173.93,237001614
2021-04-13,3176.49,3192.61,3174.31,3187.9,222916100
2021-04-14,3188.41,3189.45,3174.6,3179.39,170182000
2021-04-15,3189.16,3189.71,3176.08,3184.77,219873700
2021-04-16,3184.65,3203.56,3184.31,3201.76,295252808
2021-04-19,3204.14,3214.93,3200.72,3209.72,453912800
2021-04-20,3207.99,3211,3187.4,3192.17,320102600
2021-04-21,3163.48,3172.87,3145.28,3155.06,295932400
2021-04-22,3171.78,3188.71,3170.41,3187.78,219207200
2021-04-23,3172.68,3194.04,3167,3194.04,203215759
2021-04-26,3187.72,3211.54,3183.37,3204.9,241691100
2021-04-27,3203.66,3219.98,3200.62,3214.43,217519600
2021-04-28,3206.61,3220.27,3205.5,3219.56,199817500
2021-04-29,3226.92,3235.72,3218.07,3221.58,189522180
2021-04-30,3218.9,3237.23,3217.22,3218.27,304074700
2021-05-03,3221.79,3221.94,3165.77,3184.76,295952714
2021-05-04,3183.08,3186,3168.56,3179.13,187176600
2021-05-05,3157.2,3160.3,3140.49,3153.59,300248700
2021-05-06,3160.01,3178.24,3157.88,3173,337249473
2021-05-07,3177.99,3204.4,3173.21,3200.26,232678000
2021-05-10,3203.85,3206.24,3177.6,3182.41,221621900
2021-05-11,3158.33,3166.59,3137.46,3144.27,349508800
2021-05-12,3126.5,3142.6,3115.75,3123.26,298376825
2021-05-14,3105.74,3121.26,3023.95,3055.02,663344664
2021-05-17,3047.88,3087.2,3027.38,3079.69,339127000
2021-05-18,3100.9,3145.32,3099.2,3142.63,384164100
2021-05-19,3124.95,3133.12,3100.95,3104.21,254244900
2021-05-20,3114.42,3128.77,3102.75,3109.81,277513200
2021-05-21,3126.75,3130.45,3104.57,3117.89,247522600
2021-05-24,3132.21,3137.98,3121.84,3123.61,189484200
2021-05-25,3132.27,3149.39,3132.22,3146.09,291518001
2021-05-27,3139.93,3171.72,3135.37,3164.82,603734006
2021-05-28,3183.57,3194.19,3177.6,3178.5,329026343
2021-05-31,3184.53,3193.61,3157.4,3164.28,273029100
2021-06-01,3176.71,3188,3162.65,3187.23,240434500
2021-06-02,3183.34,3186.98,3153.83,3161.04,341576416
2021-06-03,3168.8,3177.1,3159.6,3165,245465612
2021-06-04,3154.25,3171.45,3145.79,3151.04,226020471
2021-06-07,3169.69,3179.78,3165.76,3175.81,204119200
2021-06-08,3177.32,3181.36,3157.32,3167.14,231780500
2021-06-09,3167.01,3169.08,3153.47,3153.47,302564900
2021-06-10,3157.42,3174.65,3154.16,3162.5,225994400
2021-06-11,3169.84,3172.57,3155.16,3157.97,237608500
2021-06-14,3154.53,3160.35,3149.94,3153.14,170318900
2021-06-15,3160.44,3182.75,3159.2,3174.87,261026200
2021-06-16,3173.72,3174.79,3139.57,3139.57,307663000
2021-06-17,3128.61,3150.37,3121.75,3138.31,266408298
2021-06-18,3129.34,3144.16,3125.67,3144.16,374842500
2021-06-21,3113.45,3122.54,3096.09,3117.87,290210750
2021-06-22,3125.71,3132.56,3105.68,3109.2,193609000
2021-06-23,3116.71,3136.57,3106.73,3118.62,225169100
2021-06-24,3119.91,3131.23,3116.31,3119.62,230850734
2021-06-25,3128.8,3133.98,3113.44,3121.6,217463951
2021-06-28,3133.87,3134.64,3122.46,3126.88,230310264
2021-06-29,3120.44,3121.97,3089.49,3089.49,310929350
2021-06-30,3101.5,3145.77,3096.31,3130.46,268167357
2021-07-01,3140.25,3147.88,3123.48,3124.19,199223693
2021-07-02,3139.55,3142.3,3123.48,3128.95,226465030
2021-07-05,3126.62,3141.02,3126.62,3141.02,176626600
2021-07-06,3147.82,3195.25,3147.77,3190.59,284276893
2021-07-07,3174.89,3175.08,3132.9,3141.6,274883100
2021-07-08,3140.07,3146.86,3101.96,3107.59,269993041
2021-07-09,3097.56,3138.64,3095.35,3131.4,199755500
2021-07-12,3156.36,3161.21,3135.19,3147.14,149367400
2021-07-13,3170.39,3175.21,3162.04,3166.81,239664600
2021-07-14,3165.58,3175.18,3148.5,3153.15,237316100
2021-07-15,3152.13,3156.14,3132.81,3139.98,183351900
2021-07-16,3138.25,3155.13,3133.23,3152.3,166754869
2021-07-19,3114.76,3128.08,3109.28,3111.2,203953500
2021-07-21,3124.99,3130.76,3107.25,3119,317838077
2021-07-22,3133.05,3166.4,3128.83,3159.26,226291752
2021-07-23,3161.22,3165.75,3149.02,3157.05,149683300
2021-07-26,3157.09,3160.44,3127.78,3138.97,171798300
2021-07-27,3149.7,3166.95,3130.56,3138.81,205978400
2021-07-28,3150.87,3150.87,3119.89,3141.75,247097750
2021-07-29,3166.52,3180.61,3148.89,3180.61,275840050
2021-07-30,3169.75,3189.53,3166.94,3166.94,301530500
2021-08-02,3176.42,3177.89,3143.92,3161.22,233600054
2021-08-03,3153.46,3154.21,3126.18,3149.25,225229300
2021-08-04,3154.6,3190.6,3147.62,3182.9,287989100
2021-08-05,3186.65,3192.61,3168.13,3175.1,210628100
2021-08-06,3175,3183.12,3167.49,3177.18,241021400
2021-08-10,3187.53,3207.99,3187.46,3207.36,303135200
2021-08-11,3204.76,3207.91,3175.92,3180,194616900
2021-08-12,3190.23,3196.07,3179.29,3182.8,207922700
2021-08-13,3167.03,3172.64,3156.89,3165.49,222040600
2021-08-16,3139.23,3159.14,3134.21,3145.52,286092600
2021-08-17,3138.58,3146.81,3112.51,3118.51,282791000
2021-08-18,3117.28,3158.25,3116.56,3131.44,233742000
2021-08-19,3110.38,3114.3,3083.16,3086.97,291884700
2021-08-20,3106.84,3115.82,3099.67,3102.75,211457900
2021-08-23,3116.31,3118.08,3087.16,3087.56,281612800
2021-08-24,3105.24,3113.03,3100.89,3107.62,300862700
2021-08-25,3121.36,3127.16,3103.6,3107.49,249189900
2021-08-26,3114.6,3117.86,3102.35,3109.42,225232000
2021-08-27,3089.91,3094.75,3074.7,3080.77,246305200
2021-08-30,3092,3108.41,3092,3102.11,174325500
2021-08-31,3088.23,3088.92,3050.24,3055.05,430028013
2021-09-01,3055.71,3093.42,3055.01,3087.84,235344600
2021-09-02,3093.46,3096.71,3076.97,3088.84,244899600
2021-09-03,3089.94,3093.62,3076.03,3083.85,194289600
2021-09-06,3079.15,3102.86,3074.39,3101.08,156975500
2021-09-07,3093.89,3108.53,3084.41,3108.53,163523600
2021-09-08,3092.78,3095.35,3064.66,3068.94,249272813
2021-09-09,3067.06,3082.68,3060.05,3071.7,256059655
2021-09-10,3085.62,3105.09,3076.02,3098.8,241098725
2021-09-13,3090.56,3093.59,3063.55,3074.31,222111600
2021-09-14,3087.07,3091.74,3077.14,3080.37,182318891
2021-09-15,3068.46,3071.22,3052.78,3058.61,175781199
2021-09-16,3065.22,3072.05,3061.53,3064.54,282659369
2021-09-17,3057.22,3071.23,3054.6,3071.23,476020250
2021-09-20,3071.39,3075.46,3038.15,3041.73,308993000
2021-09-21,3039.96,3069.56,3038.04,3063.2,348636200
2021-09-22,3047.64,3058.68,3037.79,3048.05,290490900
2021-09-23,3058.41,3092.22,3057.36,3076.44,324746929
2021-09-24,3089.32,3089.78,3057.84,3061.35,330949686
2021-09-27,3072.53,3106.55,3069.32,3100.3,304474400
2021-09-28,3085.44,3098.58,3074.7,3077.69,313250100
2021-09-29,3080.88,3089.09,3060.54,3074.31,249458100
2021-09-30,3090.32,3097.59,3085.44,3086.7,265032081
2021-10-01,3072.54,3076.88,3044.73,3051.11,240845091
2021-10-04,3079.99,3102.47,3079.62,3089.65,288840000
2021-10-05,3071.93,3071.93,3047.38,3068.12,312568489
2021-10-06,3082.58,3091.35,3066.38,3083.88,248153124
2021-10-07,3099.99,3118.52,3098.81,3101.15,268935500
2021-10-08,3110.82,3114.47,3093.56,3112.81,206491100
2021-10-11,3118.57,3124.62,3110.39,3113.49,353461902
2021-10-12,3102.29,3112.05,3088.7,3112.05,264956000
2021-10-13,3122.78,3161.27,3122.56,3156.42,348938349
2021-10-14,3148.34,3170.52,3136.04,3164.86,209651300
2021-10-15,3180.55,3186.34,3170.17,3173.91,263753958
2021-10-18,3174.3,3179,3163.11,3173.82,237871500
2021-10-19,3195.45,3205.64,3185.39,3199.01,228401176
2021-10-20,3212.67,3213.33,3191.89,3198.08,211173500
2021-10-21,3203.92,3206.78,3183.1,3188.5,183424400
2021-10-22,3195.36,3205.14,3191.63,3205.14,153708100
2021-10-25,3202.51,3209.96,3197.24,3201.86,167747500
2021-10-26,3200.23,3209.29,3186.28,3204.57,180236500
2021-10-27,3206.06,3228.05,3202.69,3218.17,194078500
2021-10-28,3220.38,3227.13,3196.18,3203.82,227289265
2021-10-29,3210.88,3227.03,3198.17,3198.17,239891600
2021-11-01,3226.23,3229.09,3207.71,3219.05,194810200
2021-11-02,3225.67,3233,3213.26,3232.37,240955900
2021-11-03,3234.28,3236.86,3216.86,3219.69,204587761
2021-11-05,3234.41,3248.07,3225.16,3242.34,279049200
2021-11-08,3251.85,3270.65,3250.39,3263.9,319638000
2021-11-09,3267.92,3273.54,3239.71,3243.42,332843200
2021-11-10,3245.19,3246,3218.31,3231.32,234266600
2021-11-11,3219.68,3238.58,3207.32,3238.07,212980444
2021-11-12,3244.09,3248.38,3226.17,3228.45,287378463
2021-11-15,3228.44,3241.85,3222.47,3240.58,202990000
2021-11-16,3232.05,3246.25,3230.96,3238.8,246393800
2021-11-17,3236.44,3237.62,3226.29,3232.68,231604100
2021-11-18,3226.95,3239.43,3219.9,3237.02,167049825
2021-11-19,3233.63,3238.97,3227.06,3232.34,198198800
2021-11-22,3234.11,3244.73,3231.1,3237.08,207102700
2021-11-23,3236.32,3237.32,3226.76,3227.53,201748000
2021-11-24,3237.04,3239.84,3226.56,3227.15,253643700
2021-11-25,3224.33,3237.52,3217.31,3221.52,189942200
2021-11-26,3204.57,3208.13,3153.71,3166.27,381718600
2021-11-29,3144.17,3147.17,3115.97,3120.58,410268380
2021-11-30,3122.74,3129.54,3041.29,3041.29,797140070
2021-12-01,3052.4,3101.52,3045.13,3098.25,367863354
2021-12-02,3068.15,3100.55,3065.91,3092.11,293008233
