Date,Open,High,Low,Close,Volume
2021-12-03,3083.26,3109.64,3080.29,3101.93,256428208
2021-12-06,3103.96,3135.65,3103.96,3116.32,228448100
2021-12-07,3123.26,3138.41,3120.44,3134.66,229209300
2021-12-08,3138.2,3140.75,3124.31,3129.77,221119318
2021-12-09,3136.86,3152.34,3134.4,3142.45,163030596
2021-12-10,3133.89,3141.85,3129.25,3135.61,190417887
2021-12-13,3156.6,3161.95,3119.95,3119.95,182430000
2021-12-14,3117.12,3128.8,3114.43,3121.09,158218000
2021-12-15,3116.85,3120.55,3106.63,3114.88,164954700
2021-12-16,3114.19,3137.31,3113.05,3128.8,178792800
2021-12-17,3122.92,3134.99,3111.63,3111.63,294898453
2021-12-20,3093.23,3098.49,3068.21,3072.97,197080398
2021-12-21,3083.74,3101.75,3079.34,3085.08,158780500
2021-12-22,3093.3,3098.27,3078.71,3087.51,150084665
2021-12-23,3098.04,3104.18,3090.25,3096.81,114814900
2021-12-24,3101.67,3110.76,3098.99,3108.28,55188000
2021-12-27,3107.63,3113.55,3104.24,3104.24,81421800
2021-12-28,3110.82,3128.92,3108.93,3128.41,86856900
2021-12-29,3135.39,3140.52,3132.87,3138.02,90618100
2021-12-30,3132.36,3137.86,3126.55,3126.64,113736100
2021-12-31,3127.11,3139.74,3123.68,3123.68,60044300
2022-01-03,3130.48,3138.27,3127.6,3134.25,146570200
2022-01-04,3155.68,3182.53,3151.8,3181.14,357286900
2022-01-05,3187.57,3196.6,3154.96,3163.44,272019627
2022-01-06,3152.75,3186.33,3144.81,3184.3,243206100
2022-01-07,3199.67,3209.4,3190.61,3205.26,238174000
2022-01-10,3211.26,3241.41,3209.3,3227.05,262214581
2022-01-11,3231.34,3249.07,3222.56,3246.37,330280300
2022-01-12,3261.26,3263.65,3242.59,3254.98,250760400
2022-01-13,3262.26,3262.37,3247.39,3257.3,200521000
2022-01-14,3264.74,3282.41,3262.36,3281.97,225210709
2022-01-17,3284.49,3297.79,3279.33,3287.95,209227455
2022-01-18,3295.08,3299.64,3273.46,3280.05,195357600
2022-01-19,3281.84,3297.87,3273.96,3283.94,213107692
2022-01-20,3282.91,3298.09,3269.45,3294.82,190523900
2022-01-21,3291.28,3298.94,3281.58,3294.86,193353928
2022-01-24,3268.19,3294.22,3266.15,3283.35,198728000
2022-01-25,3264.11,3267.55,3235.17,3247.76,329829900
2022-01-26,3253.81,3280.48,3250.21,3271.57,210960700
2022-01-27,3257.22,3262.57,3240.56,3260.03,314171133
2022-01-28,3261.05,3272.59,3245.15,3246.33,389819100
2022-01-31,3250.55,3276.31,3245.67,3249.59,192341706
2022-02-03,3302.23,3327.11,3290.29,3315.99,417548400
2022-02-04,3315.37,3332.92,3309.52,3331.41,280551500
2022-02-07,3328.64,3366.48,3327.63,3366.48,266403942
2022-02-08,3380.02,3411.51,3373.04,3401.74,348434575
2022-02-09,3397.05,3420.04,3394.03,3420.04,258672000
2022-02-10,3420.63,3435.68,3403.95,3428,295568500
2022-02-11,3414.45,3438.07,3411.87,3428.95,252750755
2022-02-14,3419.52,3434.51,3403.41,3421.2,260439400
2022-02-15,3418.23,3425.62,3407.37,3421.38,347817900
2022-02-16,3418.44,3442.61,3407.44,3439.3,264583550
2022-02-17,3451.42,3466.23,3441.57,3441.57,350036100
2022-02-18,3432.86,3447.39,3427.66,3428.9,283558421
2022-02-21,3421.95,3438.53,3417.89,3436.36,167740900
2022-02-22,3416.9,3421.4,3394.79,3400.58,252140540
2022-02-23,3379.94,3401.12,3371.99,3393,257984100
2022-02-24,3351.24,3363.17,3248.93,3276.06,563236900
2022-02-25,3286.72,3332.66,3286.72,3294.47,414154800
2022-02-28,3298.52,3301.08,3214.93,3242.24,572921980
2022-03-01,3262.49,3288.38,3260.96,3278.63,336180348
2022-03-02,3262.05,3279.97,3243.94,3244.4,338333800
2022-03-03,3264.96,3273.99,3253.65,3253.65,238414300
2022-03-04,3235.29,3253.14,3207.83,3226.78,302397600
2022-03-07,3205.3,3222.61,3186.01,3187.82,353738250
2022-03-08,3175.29,3182.35,3128.06,3148.86,355734400
2022-03-09,3136.8,3203.38,3136.49,3195.38,262594200
2022-03-10,3231.89,3258.94,3227.61,3240.73,293895044
2022-03-11,3230.28,3251.34,3217.56,3249.66,192220558
2022-03-14,3242.74,3250.82,3222,3232.03,241576700
2022-03-15,3236.47,3265.9,3227.88,3236.04,312486200
2022-03-16,3276.47,3298.14,3262.15,3290.9,299057900
2022-03-17,3341.03,3345.92,3294.78,3322.71,294544200
2022-03-18,3333.23,3346.37,3313.87,3330.63,402478900
2022-03-21,3345.86,3355.51,3330.33,3355.51,323579105
2022-03-22,3349.54,3365.6,3343.42,3350.17,244611700
2022-03-23,3359.92,3370.8,3357.48,3364.26,221141600
2022-03-24,3353.22,3402.14,3351.52,3399.7,388759200
2022-03-25,3397.36,3421.97,3396.77,3413.69,270561500
2022-03-28,3412.55,3433.57,3408.34,3431.99,303234800
2022-03-29,3442.2,3456.09,3413.35,3433.9,306223966
2022-03-30,3448.73,3448.81,3431.87,3442.61,251542300
2022-03-31,3443.17,3449.53,3408.52,3408.52,265990683
2022-04-01,3403.93,3425.37,3399.48,3419.11,215340992
2022-04-04,3418.72,3424.79,3414.82,3416.97,146889800
2022-04-05,3426.09,3445.01,3425.93,3445.01,193216300
2022-04-06,3432.67,3445.9,3419.56,3422.95,230737200
2022-04-07,3402.78,3415.34,3395.56,3404.23,226378100
2022-04-08,3400.52,3402.63,3374.34,3383.28,204827200
2022-04-11,3368.18,3374.85,3349.25,3363.56,220518800
2022-04-12,3347.1,3357.46,3330.25,3330.25,216812400
2022-04-13,3342.89,3356.66,3340.21,3342.22,188500460
2022-04-14,3342.68,3359.54,3334.07,3335.85,188328600
2022-04-18,3327.16,3330.3,3303.07,3303.07,165786700
2022-04-19,3320.53,3344.66,3307.13,3307.13,214288922
2022-04-20,3324.77,3344.79,3322.41,3335.32,272987300
2022-04-21,3345.15,3359.62,3337.04,3348.46,270688639
2022-04-22,3325.89,3365.21,3312.97,3361.11,373626670
2022-04-25,3334.53,3356.66,3329.77,3339.59,334175700
2022-04-26,3343.15,3350.44,3322.05,3322.05,350461480
2022-04-27,3313.08,3322.85,3308.03,3320.67,273577600
2022-04-28,3315.75,3344.24,3315.07,3335.09,466319100
2022-04-29,3368.1,3389.64,3344.68,3356.9,442987147
2022-05-04,3365.43,3366.93,3342.91,3349.27,442453540
2022-05-05,3371.24,3373.15,3338.61,3343.57,351022100
2022-05-06,3295.92,3305.72,3289.92,3291.89,319526900
2022-05-09,3279.36,3294.88,3270.73,3275.07,220947700
2022-05-10,3251.04,3251.31,3226.5,3234.19,375848800
2022-05-11,3220.53,3232.06,3210.67,3226.07,319651110
2022-05-12,3205.51,3216.73,3165.18,3165.18,476143900
2022-05-13,3196.1,3213.22,3189.68,3191.16,325985556
2022-05-17,3199.73,3218.74,3190.92,3201.89,307345900
2022-05-18,3219.98,3241.83,3214.14,3225.35,316533508
2022-05-19,3194.66,3218.14,3177.09,3190.71,344227840
2022-05-20,3214.02,3246.13,3210.75,3240.58,288718117
2022-05-23,3246.51,3251.61,3213.65,3213.65,188158848
2022-05-24,3216.91,3224.74,3195.04,3195.04,283411438
2022-05-25,3198.11,3208.97,3172.19,3179.58,221958200
2022-05-26,3203.38,3217.88,3201.05,3209.18,245478800
2022-05-27,3232.72,3233.73,3218.72,3230.55,240192900
2022-05-30,3240.16,3246.62,3228.65,3238.92,314049900
2022-05-31,3236.99,3263.11,3232.49,3232.49,563233432
2022-06-01,3242.92,3253.15,3237.31,3244,222168994
2022-06-02,3233.05,3243.76,3217.75,3226.72,205403279
2022-06-03,3236.7,3245.18,3224.89,3231.97,160293200
2022-06-06,3228.47,3233.96,3216.12,3226.63,183523100
2022-06-07,3224.46,3231.54,3214.34,3231.54,206133800
2022-06-08,3233.99,3241.8,3220.67,3225.8,217125900
2022-06-09,3219.12,3225.26,3198.38,3209.62,213220173
2022-06-10,3189.5,3192.56,3176.17,3181.73,163228700
2022-06-13,3161.61,3165.54,3138.54,3139.35,273852087
2022-06-14,3124.25,3125.37,3104.39,3108.89,278403600
2022-06-15,3104.62,3128.58,3104.19,3105.85,252159700
2022-06-16,3134.06,3150.11,3094.57,3097.43,299142685
2022-06-17,3079.97,3101.77,3072.34,3098.09,465803405
2022-06-20,3099.41,3104.25,3086.45,3096.4,170195012
2022-06-21,3108.67,3127.26,3102.84,3117.48,191177600
2022-06-22,3121.3,3132.17,3092.84,3093.31,256906600
2022-06-23,3107.08,3124.45,3092.8,3092.8,206349900
2022-06-24,3107.57,3115.73,3100.21,3111.65,183736700
2022-06-27,3128.72,3142.31,3120.39,3137.54,238891600
2022-06-28,3127.49,3145.17,3124.22,3140.21,217897600
2022-06-29,3125.86,3154.76,3123.9,3134.87,245408500
2022-06-30,3131.93,3138.21,3102.21,3102.21,229354394
2022-07-01,3104.25,3121.25,3089.4,3095.59,182579300
2022-07-04,3106.39,3127.35,3104.43,3120.24,122932700
2022-07-05,3130.73,3135.05,3099.44,3104.11,191457100
2022-07-06,3112.03,3124.57,3096.38,3103.66,239939300
2022-07-07,3096.89,3129.4,3093.47,3129.4,196631600
2022-07-08,3139.41,3141.09,3121.74,3131.26,218013000
2022-07-12,3135.76,3147.73,3129.38,3145.77,163797207
2022-07-13,3148.42,3150.11,3117.86,3128.69,197606082
2022-07-14,3119.29,3120.78,3089.43,3090.63,201291600
2022-07-15,3094.02,3108.22,3088.25,3099.15,264846916
2022-07-18,3113.97,3126.21,3112.01,3121.76,173204200
2022-07-19,3109.95,3124.87,3108.43,3117.79,158065100
2022-07-20,3135.21,3170.29,3134.62,3170.29,210848340
2022-07-21,3165.23,3166.28,3144.77,3152.3,162033090
2022-07-22,3162.96,3186.57,3162.96,3181.34,221894300
2022-07-25,3176.01,3209.76,3175.48,3180.47,160395471
2022-07-26,3174.91,3193.64,3174.39,3192.12,139119500
2022-07-27,3188.05,3207.32,3178.67,3205.14,150639000
2022-07-28,3216.99,3225.35,3203.73,3220.65,234773200
2022-07-29,3238.15,3244.29,3199.96,3211.56,272134344
2022-08-01,3238.18,3253.73,3236.48,3238.75,193331000
2022-08-02,3231.45,3244.06,3227.37,3239.15,173134800
2022-08-03,3241.67,3257.4,3231.67,3252.06,188851000
2022-08-04,3258.35,3270.59,3242.29,3269.86,206182896
2022-08-05,3275.19,3285.29,3268.47,3282.88,196115520
2022-08-08,3278.35,3278.35,3255.18,3270.98,190715300
2022-08-10,3270.89,3289.47,3269.24,3286.33,248335900
2022-08-11,3296.27,3307.29,3287.84,3301.96,274114228
2022-08-12,3287.36,3289.5,3266.17,3269.27,193482650
2022-08-15,3261.4,3267.44,3256.12,3256.82,208164000
2022-08-16,3250.84,3259.92,3243.96,3253.79,245964500
2022-08-17,3254.6,3272.06,3253.46,3262.76,186267700
2022-08-18,3257.64,3288.47,3257.48,3273.48,159010756
2022-08-19,3270.6,3271.95,3240.05,3246.51,168042900
2022-08-22,3240.03,3270.82,3235.31,3262.57,169639525
2022-08-23,3251.28,3259.42,3224.98,3246.21,243424800
2022-08-24,3243.83,3246.6,3227.9,3233.48,192625500
2022-08-25,3240.9,3256.55,3237.21,3247.8,177822300
2022-08-26,3249.97,3264.18,3248.12,3249.53,166935087
2022-08-29,3210.13,3225.92,3205.58,3222.26,186141700
2022-08-30,3221.74,3249.35,3221.74,3239.33,182332500
2022-08-31,3224.17,3233.61,3212.18,3221.67,311030262
2022-09-01,3211.56,3231.63,3207.77,3224.08,178351060
2022-09-02,3214.5,3223.5,3200.58,3205.69,218226400
2022-09-05,3211.96,3222.61,3207.09,3215.48,151511100
2022-09-06,3223.15,3234.45,3217.17,3224.18,197105000
2022-09-07,3207.14,3217.51,3198.39,3210.83,252776300
2022-09-08,3230.79,3242.98,3227.48,3233.61,200176500
2022-09-09,3243.2,3266.64,3238.89,3262.95,208339390
2022-09-12,3277.34,3279.75,3264.76,3274.72,166273800
2022-09-13,3280.17,3297.59,3278.84,3290.08,191637200
2022-09-14,3241.36,3266.32,3241.36,3258.02,194305344
2022-09-15,3262.53,3277.62,3260.73,3267.98,192887513
2022-09-16,3261.92,3279.68,3250.51,3268.29,445007743
2022-09-19,3259.57,3274.47,3252.21,3256.31,172743200
2022-09-20,3265.91,3275.51,3261.63,3266.94,129086340
2022-09-21,3261.54,3271.96,3254.77,3261.79,208052458
2022-09-22,3250.67,3266.64,3243.46,3263.07,260008700
2022-09-23,3242.38,3247.92,3224.58,3227.1,386826200
2022-09-26,3214.57,3223.51,3169.8,3181.97,373210000
2022-09-27,3178.09,3181.61,3158.32,3165.5,338094900
2022-09-28,3155.67,3160.75,3112.91,3116.31,374643713
2022-09-29,3130.69,3155.35,3115.08,3115.08,417597500
2022-09-30,3108.94,3137.06,3098.24,3130.24,401055500
2022-10-03,3113,3126.98,3102.9,3107.09,220399000
2022-10-04,3144.73,3154.3,3128.62,3138.9,211993600
2022-10-05,3152.21,3161.65,3145.8,3153.23,303186200
2022-10-06,3162.49,3168.4,3150.35,3151.56,239498983
2022-10-07,3160.42,3165.06,3138.97,3145.81,266467100
2022-10-10,3124.45,3125.06,3104.88,3107.47,268286071
2022-10-11,3114.5,3132.92,3095.32,3105,269830100
2022-10-12,3101.55,3107.52,3081.5,3083.19,303856700
2022-10-13,3074.45,3083.22,3039.49,3040.45,265276300
2022-10-14,3067.49,3078.17,3039.61,3039.61,275861000
2022-10-17,3025.51,3032.8,2991.05,3015.75,328215700
2022-10-18,3027.56,3039.06,3007.94,3025.88,222836000
2022-10-19,3031.79,3043.26,3020.11,3022.8,223406100
2022-10-20,3005.85,3029.07,3005.85,3022.7,369289464
2022-10-21,3014.7,3019.2,2968.92,2969.95,273251500
2022-10-25,2988.12,3007.93,2968.87,2984.15,320156600
2022-10-26,2992.24,3020.52,2987.6,3008.38,278364475
2022-10-27,3009.39,3028.89,2995.28,3015.24,247789400
2022-10-28,3033.34,3071.38,3025.93,3059.19,281078500
2022-10-31,3084.68,3129.35,3083.59,3093.11,368276000
2022-11-01,3107,3140.32,3102.63,3130.5,245201872
2022-11-02,3134.75,3141.13,3113.79,3141.13,244907300
2022-11-03,3125.16,3126.09,3091.18,3102.51,226048100
2022-11-04,3100.56,3134.3,3098.72,3130.11,267656560
2022-11-07,3136.9,3145.44,3126.67,3141.31,246670700
2022-11-08,3153.57,3155.29,3142.28,3145.83,222258900
2022-11-09,3146.11,3169.45,3143.81,3165.5,231174200
2022-11-10,3153.3,3180.57,3152.49,3173.18,223928799
2022-11-11,3213.35,3238.07,3211.2,3228.33,470765600
2022-11-14,3234.51,3279.1,3226.83,3260.8,424870500
2022-11-15,3271.35,3285.72,3261.96,3275.28,307204800
2022-11-16,3274.85,3282.91,3258.49,3266.17,340359920
2022-11-17,3274.67,3298.1,3263.68,3286.04,276057100
2022-11-18,3289.33,3308.3,3265.53,3272.23,259426400
2022-11-21,3264.65,3281.6,3237.35,3250.62,256421500
2022-11-22,3261.31,3277.35,3259.56,3259.56,201197500
2022-11-23,3278.75,3285.48,3249.52,3255.99,212015100
2022-11-24,3268.68,3273.43,3250.15,3252.88,200313776
2022-11-25,3249.53,3254.41,3233.19,3244.55,155044500
2022-11-28,3241.69,3248.69,3221.89,3240.06,234267944
2022-11-29,3235.34,3277.01,3232.38,3276.36,261703800
2022-11-30,3279.86,3290.56,3270.03,3290.49,460598507
2022-12-01,3306.49,3313.8,3288.46,3292.73,281066051
2022-12-02,3287.23,3287.23,3259.14,3259.14,201011300
2022-12-05,3266.52,3283.17,3256.45,3267.54,209566056
2022-12-06,3263.48,3265.28,3244.73,3252.37,246046400
2022-12-07,3239.22,3252.25,3225.45,3225.45,212069600
2022-12-08,3225.95,3246.18,3225.95,3236.08,181752500
2022-12-09,3242.67,3248.03,3235.82,3245.97,207207859
2022-12-12,3235.88,3255.61,3234.56,3239.66,213053100
2022-12-13,3245.46,3278.13,3245.09,3271.28,226640800
2022-12-14,3280.44,3293.47,3274.96,3278.57,271342400
2022-12-15,3280.95,3287.53,3256.79,3273.75,252158300
2022-12-16,3253.67,3272.12,3237.79,3240.81,387112768
2022-12-19,3239.5,3273.35,3239.5,3256.61,172546965
2022-12-20,3246.3,3262.37,3237.72,3253.97,198287070
2022-12-21,3250.86,3262.53,3246.34,3256.19,143885044
2022-12-22,3262.4,3278.88,3256.19,3269.53,150651993
2022-12-23,3257.19,3261.99,3250.16,3257.7,99027700
2022-12-27,3277.58,3277.94,3264.03,3266.38,108508800
2022-12-28,3257.75,3270.33,3256.24,3266.97,121539700
2022-12-29,3255.1,3257,3234.93,3249.24,138022624
2022-12-30,3259.23,3261.88,3247.85,3251.32,106326500
2023-01-03,3243.99,3252.12,3212.63,3245.8,216626089
2023-01-04,3251.42,3256.37,3238.7,3242.46,235212800
2023-01-05,3264.53,3297.34,3262.38,3292.66,364196800
2023-01-06,3290.32,3290.32,3271.08,3276.72,276382400
2023-01-09,3311.67,3343.47,3291.04,3305.67,353167120
2023-01-10,3300.17,3305.56,3258.7,3262.91,332067100
2023-01-11,3277.33,3281.23,3261.49,3271.51,272259700
2023-01-12,3282.79,3283.98,3253.99,3267.78,278185500
2023-01-13,3283.9,3298.08,3273.67,3293.75,267767300
2023-01-16,3304.39,3309.12,3273.65,3283.6,199063500
2023-01-17,3285.39,3291.01,3273.79,3280.51,186019600
2023-01-18,3291.02,3301.29,3280.85,3289.55,210253800
2023-01-19,3281.83,3290.25,3271.87,3276.18,188376368
2023-01-20,3279.01,3305.25,3263.99,3293.71,298960000
2023-01-25,3322.85,3355.87,3318.76,3352.77,282399300
2023-01-26,3363.66,3381.02,3353.83,3377.19,326174787
2023-01-27,3392.08,3395.79,3379.15,3394.21,354663700
2023-01-30,3399.56,3408.19,3365.31,3378.29,345010756
2023-01-31,3375.7,3389.77,3352.08,3365.67,297955600
2023-02-01,3385.36,3389.72,3357.68,3377.65,257922964
2023-02-02,3376.63,3380.72,3353.16,3363.68,279745348
2023-02-03,3373.14,3384.29,3358.46,3384.29,295806300
2023-02-06,3391.59,3392.59,3375.44,3385.93,211423198
2023-02-07,3384.68,3397.32,3374.62,3380.84,244853700
2023-02-08,3378.43,3393.33,3372.62,3388.52,207446400
2023-02-09,3376.05,3382.46,3355.09,3359.48,212095600
2023-02-10,3351.16,3366.85,3334.47,3360.69,200593538
2023-02-13,3368.91,3376.69,3324.7,3324.7,220523179
2023-02-14,3335.22,3341.42,3314.32,3318.2,218919300
2023-02-15,3310.73,3312.84,3271.78,3280.82,267807700
2023-02-16,3286.26,3325.22,3286.26,3311.23,230964800
2023-02-17,3300.66,3330.83,3300.16,3328.37,212004400
2023-02-20,3330.52,3330.66,3307.43,3308.75,189017200
2023-02-21,3313.37,3315.86,3298.3,3306.86,167063600
2023-02-22,3305.88,3309.5,3291.04,3300.04,264438948
2023-02-23,3302.65,3303.44,3264.93,3264.93,979507100
2023-02-24,3264.45,3290.41,3264.45,3282.3,665359293
2023-02-27,3272.17,3285.79,3261.95,3263.24,658618600
2023-02-28,3270,3285.25,3260.58,3262.63,255501644
2023-03-01,3265.5,3275.1,3255.08,3255.08,225948364
2023-03-02,3251.73,3256.24,3225.62,3234.9,283441299
2023-03-03,3244.2,3251.29,3230.42,3232.02,259538500
2023-03-06,3240.47,3246.44,3224.95,3239.31,221476000
2023-03-07,3240.12,3264.72,3233.35,3245.27,213131726
2023-03-08,3241.76,3242.53,3215.58,3226.86,193900898
2023-03-09,3227.21,3232.28,3211.03,3214.51,147295600
2023-03-10,3198.94,3199.94,3169.8,3177.43,243235581
2023-03-13,3165.82,3175.87,3132.37,3132.37,288472900
2023-03-14,3101.29,3139.27,3094.28,3129.75,335200686
2023-03-15,3157.93,3186.92,3157.93,3172.92,278928800
2023-03-16,3142.98,3176.67,3134.03,3155.54,288972900
2023-03-17,3179.66,3185.25,3162.35,3183.28,380882877
2023-03-20,3179.05,3179.05,3123.55,3139.76,261517560
2023-03-21,3162.13,3186.69,3157.81,3173.93,219298094
2023-03-22,3193.68,3228.61,3189.65,3220.98,305639682
2023-03-23,3204.84,3223.03,3191.99,3219,214949329
2023-03-24,3210.97,3223.93,3200.9,3212.64,198778900
2023-03-27,3225.7,3247.5,3223.45,3239.03,267251500
2023-03-28,3255.22,3266.98,3243.25,3255.54,238082400
2023-03-29,3254.47,3270.38,3242.49,3262.54,243330117
2023-03-30,3256.73,3262.67,3238.98,3257.18,216975628
2023-03-31,3265.01,3273.47,3255.59,3258.9,333549242
2023-04-03,3272.48,3287.44,3263.36,3281.08,332792043
2023-04-04,3294.73,3316.17,3288.95,3311.12,258998600
2023-04-05,3312.13,3331.66,3301.09,3318.87,254315965
2023-04-06,3311.34,3314.74,3291.65,3300.48,188274713
2023-04-10,3306.61,3311.05,3288.72,3294.43,94688200
2023-04-11,3296.47,3309.17,3287.23,3297.83,159879854
2023-04-12,3302.94,3302.95,3278.21,3286.12,178783573
2023-04-13,3282.59,3297.05,3280.07,3294.54,188390700
2023-04-14,3305.67,3315.85,3300.82,3302.66,161832600
2023-04-17,3307.46,3319.26,3299.28,3319.26,145049900
2023-04-18,3314.19,3323.27,3298.73,3309.56,186404318
2023-04-19,3310.4,3326.15,3307.36,3324.05,214959800
2023-04-20,3321.06,3329.52,3305.33,3313.41,219445516
2023-04-21,3308.43,3321.82,3300.86,3321.82,174661224
2023-04-24,3320.25,3326.88,3307.78,3324.55,209144452
2023-04-25,3319.72,3325.45,3288.59,3296.56,258832726
2023-04-26,3285.58,3299.33,3281.32,3293.91,186899660
2023-04-27,3275.27,3287.08,3271.31,3282.03,196615789
2023-04-28,3281.25,3284.94,3266.11,3270.51,202686587
2023-05-02,3291.43,3309.68,3273.99,3281.99,246144319
2023-05-03,3260.98,3266.23,3243.6,3262.01,219332029
2023-05-04,3254.49,3269.36,3249.39,3269.18,183350278
2023-05-05,3267.17,3271.15,3258.65,3266.63,154136500
2023-05-08,3274.29,3276.19,3253.5,3257.66,164718700
2023-05-09,3253.11,3254.29,3237.64,3242.95,199620400
2023-05-10,3255.61,3257.88,3237.09,3242.29,167143820
2023-05-11,3243.68,3247.45,3219.92,3229.55,225704600
2023-05-12,3221.82,3223.87,3196.09,3208.55,322136200
2023-05-15,3207.04,3216.31,3196.86,3214.72,270304200
2023-05-16,3226.78,3227.89,3206.22,3214.04,199919900
2023-05-17,3205.76,3208.92,3168.79,3173.84,328265900
2023-05-18,3186.43,3196.48,3179.67,3182.55,233337900
2023-05-19,3185.26,3207.24,3184.91,3202.59,227645084
2023-05-22,3202.1,3211.14,3188.44,3211.09,191201700
2023-05-23,3216.08,3232.29,3200.73,3218.08,194663461
2023-05-24,3210.27,3214.21,3204.74,3214.21,205553288
2023-05-25,3204.24,3213.23,3195.95,3207.72,219887800
2023-05-26,3206.39,3213.86,3201,3207.39,204062650
2023-05-29,3225.46,3231.64,3192.48,3195.22,224165200
2023-05-30,3194.33,3203.9,3186.17,3187.56,184826700
